GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT
14d476e0-4ac9-40e2-8102-9994df69600d;7a0b5473-3aed-4308-b500-bce3bb4c3a44;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100;1200;1200;446;1200;100;235;235;265;335;4131.98;9680;{86845.897017, 257405.714103, 45720}|{86845.897017, 261537.713038, 45720};{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{86245.897017, 261487.691105, 45572.5};{87445.897017, 261487.691105, 45572.5}
14d476e0-4ac9-40e2-8102-9994df69600d;5fe4a286-e2f7-4ff6-ac79-6b8bd589a232;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;0;0;265;265;265;265;4131.98;4131.98;{86845.897017, 257405.714103, 45720}|{86845.897017, 261537.713038, 45720};{85645.897017, 257405.714103, 45720}|{85645.897017, 261537.713038, 45720};{86245.897017, 257405.714103, 45587.5};{86245.897017, 261537.691803, 45587.5}
14d476e0-4ac9-40e2-8102-9994df69600d;d20ed7b9-2068-4c13-8f3c-126727cb9176;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.98;3361.56;{86845.897017, 257405.714103, 45720}|{86845.897017, 261537.713038, 45720};{86845.898038, 254024.16324, 45720}|{86845.898037, 257385.723239, 45720};{86245.898038, 257395.718671, 45587.5};{87445.897017, 257395.718671, 45587.5}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;9e157b6a-c354-4268-b311-fe5fa7888002;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;9680;4131.98;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{84445.897017, 257405.714103, 45720}|{84445.897017, 261537.713038, 45720};{83845.897017, 261487.691405, 45572.5};{85045.897017, 261487.691405, 45572.5}
5fe4a286-e2f7-4ff6-ac79-6b8bd589a232;9e157b6a-c354-4268-b311-fe5fa7888002;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;0;0;265;265;265;265;4131.98;4131.98;{85645.897017, 257405.714103, 45720}|{85645.897017, 261537.713038, 45720};{84445.897017, 257405.714103, 45720}|{84445.897017, 261537.713038, 45720};{85045.897017, 257405.714103, 45587.5};{85045.897017, 261537.691803, 45587.5}
9e157b6a-c354-4268-b311-fe5fa7888002;d6f61ad1-1a78-4878-9370-78d0dfae9960;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;0;0;265;265;265;265;4131.98;4131.98;{84445.897017, 257405.714103, 45720}|{84445.897017, 261537.713038, 45720};{83245.897017, 257405.714103, 45720}|{83245.897017, 261537.713038, 45720};{83845.897017, 257405.714103, 45587.5};{83845.897017, 261537.691803, 45587.5}
9e157b6a-c354-4268-b311-fe5fa7888002;c75a3554-f25e-4557-9995-f3376d8abf9c;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.98;3361.56;{84445.897017, 257405.714103, 45720}|{84445.897017, 261537.713038, 45720};{84445.898038, 254024.16324, 45720}|{84445.898037, 257385.723239, 45720};{83845.898038, 257395.718671, 45587.5};{85045.897017, 257395.718671, 45587.5}
5fe4a286-e2f7-4ff6-ac79-6b8bd589a232;7a0b5473-3aed-4308-b500-bce3bb4c3a44;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100;1200;1200;446;1200;100;235;235;265;335;4131.98;9680;{85645.897017, 257405.714103, 45720}|{85645.897017, 261537.713038, 45720};{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{85045.897017, 261487.691255, 45572.5};{86245.897017, 261487.691255, 45572.5}
21dfa9d2-f013-46d4-a058-9f0973f00804;5fe4a286-e2f7-4ff6-ac79-6b8bd589a232;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;3361.56;4131.98;{85645.898038, 254024.16324, 45720}|{85645.898037, 257385.723239, 45720};{85645.897017, 257405.714103, 45720}|{85645.897017, 261537.713038, 45720};{85045.898038, 257395.718671, 45587.5};{86245.897017, 257395.718671, 45587.5}
01a0ae45-f76a-41d0-8975-fe48735b22e2;fa3ebae8-4235-4647-be53-bda5aa74fffb;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1189.98;1200;352;1189.98;80;200;200;200;210;5868;3201.99;{111680.903802, 228195.709771, 43520.000763}|{117544.893802, 228195.709909, 43520.000763};{117644.898039, 225583.704455, 43520.000763}|{117644.899705, 228785.690372, 43520.000763};{117508.89942, 227595.709829, 43420.000763};{117508.900039, 228785.690443, 43420.000763}
c55444f4-c251-4be1-8a5f-5c24aa5e44fc;fa3ebae8-4235-4647-be53-bda5aa74fffb;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1200;1200;352;1200;80;200;200;200;210;5868;3201.99;{111680.893844, 226925.699771, 43520.000763}|{117544.883844, 226925.699909, 43520.000763};{117644.898039, 225583.704455, 43520.000763}|{117644.899705, 228785.690372, 43520.000763};{117508.898387, 226925.699905, 43420.000763};{117508.898415, 225725.699905, 43420.000763}
33736254-8c40-4f8e-9868-9e624e9f6946;fa3ebae8-4235-4647-be53-bda5aa74fffb;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;650;650;352;650;80;200;200;200;210;5868;3201.99;{111680.89383, 227525.699771, 43520.000763}|{117544.89383, 227525.699909, 43520.000763};{117644.898039, 225583.704455, 43520.000763}|{117644.899705, 228785.690372, 43520.000763};{117508.898871, 227575.699905, 43420.000763};{117508.898886, 226925.699905, 43420.000763}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;d6f61ad1-1a78-4878-9370-78d0dfae9960;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;9680;4131.98;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{83245.897017, 257405.714103, 45720}|{83245.897017, 261537.713038, 45720};{82645.897017, 261487.691555, 45572.5};{83845.897017, 261487.691555, 45572.5}
d6f61ad1-1a78-4878-9370-78d0dfae9960;fa0c4a72-f081-4d85-b380-41a1e3f107bc;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.98;3361.56;{83245.897017, 257405.714103, 45720}|{83245.897017, 261537.713038, 45720};{83245.898038, 254024.16324, 45720}|{83245.898037, 257385.723239, 45720};{82645.898038, 257395.718671, 45587.5};{83845.897017, 257395.718671, 45587.5}
01a0ae45-f76a-41d0-8975-fe48735b22e2;bcf3343c-3739-435a-bd2c-280207bf9679;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;984.98;1200;352;984.98;80;200;200;200;210;5868;2836.97;{111680.903802, 228195.709771, 43520.000763}|{117544.893802, 228195.709909, 43520.000763};{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111720.899427, 227595.709692, 43420.000763};{111720.899972, 228580.689982, 43420.000763}
01a0ae45-f76a-41d0-8975-fe48735b22e2;33736254-8c40-4f8e-9868-9e624e9f6946;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5868;5868;1200;650;-20.01;-20.01;200;200;200;200;5868;5868;{111680.903802, 228195.709771, 43520.000763}|{117544.893802, 228195.709909, 43520.000763};{111680.89383, 227525.699771, 43520.000763}|{117544.89383, 227525.699909, 43520.000763};{111680.899358, 227585.704771, 43420.000763};{117548.8997, 227585.704906, 43420.000763}
01a0ae45-f76a-41d0-8975-fe48735b22e2;4a9d1bd9-ebe2-4441-b1ed-ec1f7e1241c0;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1200;1200;200;200;200;200;5868;5808;{111680.903802, 228195.709771, 43520.000763}|{117544.893802, 228195.709909, 43520.000763};{105680.899484, 228195.710713, 43520.000763}|{111488.899484, 228195.710849, 43520.000763};{111584.899957, 228795.709769, 43420.000763};{111584.899984, 227595.710849, 43420.000763}
bcf3343c-3739-435a-bd2c-280207bf9679;c55444f4-c251-4be1-8a5f-5c24aa5e44fc;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;1181.98;80;352;1200;80;1181.98;200;200;210;200;2836.97;5868;{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111680.893844, 226925.699771, 43520.000763}|{117544.883844, 226925.699909, 43520.000763};{111720.898393, 225743.721321, 43420.000763};{111720.899047, 226925.699853, 43420.000763}
33736254-8c40-4f8e-9868-9e624e9f6946;bcf3343c-3739-435a-bd2c-280207bf9679;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;650;650;352;650;80;200;200;200;210;5868;2836.97;{111680.89383, 227525.699771, 43520.000763}|{117544.89383, 227525.699909, 43520.000763};{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111720.899589, 227575.699772, 43420.000763};{111720.899604, 226925.699772, 43420.000763}
9d5c7bb4-10c6-453c-9281-f21bae558b72;bcf3343c-3739-435a-bd2c-280207bf9679;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;644.5;644.49;352;644.49;80;200;200;200;210;5808;2836.97;{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111448.899511, 227570.193335, 43420.000763};{111448.899526, 226925.700846, 43420.000763}
4a9d1bd9-ebe2-4441-b1ed-ec1f7e1241c0;bcf3343c-3739-435a-bd2c-280207bf9679;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;984.98;1200;352;984.98;80;200;200;200;210;5808;2836.97;{105680.899484, 228195.710713, 43520.000763}|{111488.899484, 228195.710849, 43520.000763};{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111448.899966, 228580.690213, 43420.000763};{111448.899989, 227595.710846, 43420.000763}
5eaa3956-1724-44fa-88ef-0f1216851ab0;bcf3343c-3739-435a-bd2c-280207bf9679;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1181.98;1200;352;1181.98;80;200;200;200;210;5808;2836.97;{105680.899527, 226925.700713, 43520.000763}|{111488.899527, 226925.700849, 43520.000763};{111584.898748, 225743.721396, 43520.000763}|{111584.900316, 228580.690057, 43520.000763};{111448.899103, 225743.721471, 43420.000763};{111448.899757, 226925.700926, 43420.000763}
33736254-8c40-4f8e-9868-9e624e9f6946;c55444f4-c251-4be1-8a5f-5c24aa5e44fc;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5868;5868;650;1200;0;0;200;200;200;200;5868;5868;{111680.89383, 227525.699771, 43520.000763}|{117544.89383, 227525.699909, 43520.000763};{111680.893844, 226925.699771, 43520.000763}|{117544.883844, 226925.699909, 43520.000763};{111680.898749, 226925.699771, 43420.000763};{117548.89909, 226925.699906, 43420.000763}
5eaa3956-1724-44fa-88ef-0f1216851ab0;c55444f4-c251-4be1-8a5f-5c24aa5e44fc;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1200;1200;200;200;200;200;5808;5868;{105680.899527, 226925.700713, 43520.000763}|{111488.899527, 226925.700849, 43520.000763};{111680.893844, 226925.699771, 43520.000763}|{117544.883844, 226925.699909, 43520.000763};{111584.899061, 226925.699769, 43420.000763};{111584.899089, 225725.700849, 43420.000763}
33736254-8c40-4f8e-9868-9e624e9f6946;9d5c7bb4-10c6-453c-9281-f21bae558b72;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;650;644.49;644.49;644.49;200;200;200;200;5868;5808;{111680.89383, 227525.699771, 43520.000763}|{117544.89383, 227525.699909, 43520.000763};{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{111584.899526, 227570.193338, 43420.000763};{111584.899541, 226925.700849, 43420.000763}
239bc5a1-b714-494b-8030-49e37767ddd6;ab9943d6-c563-47ca-bcd4-6d46677fa907;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5984.01;5984.01;644.07;1200;-25.94;-25.94;200;200;200;200;5984.01;5984.01;{99504.896816, 227525.701088, 43520.000763}|{105488.896816, 227525.701228, 43520.000763};{99504.896788, 228195.711088, 43520.000763}|{105488.896788, 228195.711228, 43520.000763};{99504.893305, 227582.742864, 43420.000763};{105488.900261, 227582.743001, 43420.000763}
239bc5a1-b714-494b-8030-49e37767ddd6;5c571fec-a582-4daa-96ac-81c41e5db058;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;90;-140;644.07;644.07;1200;644.07;-140;200;200;200;200;5984.01;5020.94;{99504.896816, 227525.701088, 43520.000763}|{105488.896816, 227525.701228, 43520.000763};{98764.893604, 230769.698971, 43520.000763}|{98764.893723, 225748.758971, 43520.000763};{99434.893493, 227569.774638, 43420.000763};{99434.893508, 226925.701086, 43420.000763}
239bc5a1-b714-494b-8030-49e37767ddd6;b651d24f-af4c-4f0e-89b8-adbba02df29d;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5984.01;5984.01;644.07;1200;0;0;200;200;200;200;5984.01;5984.01;{99504.896816, 227525.701088, 43520.000763}|{105488.896816, 227525.701228, 43520.000763};{99504.89683, 226925.701088, 43520.000763}|{105488.89683, 226925.701228, 43520.000763};{99504.893292, 226925.701088, 43420.000763};{105488.899651, 226925.701226, 43420.000763}
239bc5a1-b714-494b-8030-49e37767ddd6;98c38dfb-213c-4ee4-b479-714d6a4ffb6e;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;644.08;644.07;352;644.07;80;200;200;200;210;5984.01;2836.97;{99504.896816, 227525.701088, 43520.000763}|{105488.896816, 227525.701228, 43520.000763};{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{105448.899452, 227569.774776, 43420.000763};{105448.899467, 226925.701225, 43420.000763}
239bc5a1-b714-494b-8030-49e37767ddd6;9d5c7bb4-10c6-453c-9281-f21bae558b72;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;644.07;644.49;644.07;644.07;200;200;200;200;5984.01;5808;{99504.896816, 227525.701088, 43520.000763}|{105488.896816, 227525.701228, 43520.000763};{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{105584.899454, 227569.774779, 43420.000763};{105584.899469, 226925.701228, 43420.000763}
98c38dfb-213c-4ee4-b479-714d6a4ffb6e;ab9943d6-c563-47ca-bcd4-6d46677fa907;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;984.99;80;352;1200;80;984.98;200;200;210;200;2836.97;5984.01;{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{99504.896788, 228195.711088, 43520.000763}|{105488.896788, 228195.711228, 43520.000763};{105448.899945, 228580.692966, 43420.000763};{105448.899968, 227595.711225, 43420.000763}
98c38dfb-213c-4ee4-b479-714d6a4ffb6e;b651d24f-af4c-4f0e-89b8-adbba02df29d;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;1181.98;80;352;1200;80;1181.98;200;200;210;200;2836.97;5984.01;{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{99504.89683, 226925.701088, 43520.000763}|{105488.89683, 226925.701228, 43520.000763};{105448.898924, 226925.701225, 43420.000763};{105448.898951, 225743.724135, 43420.000763}
98c38dfb-213c-4ee4-b479-714d6a4ffb6e;9d5c7bb4-10c6-453c-9281-f21bae558b72;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;644.5;80;352;644.49;80;644.49;200;200;210;200;2836.97;5808;{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{105720.899527, 227570.193203, 43420.000763};{105720.899542, 226925.700714, 43420.000763}
4a9d1bd9-ebe2-4441-b1ed-ec1f7e1241c0;98c38dfb-213c-4ee4-b479-714d6a4ffb6e;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;984.98;1200;352;984.98;80;200;200;200;210;5808;2836.97;{105680.899484, 228195.710713, 43520.000763}|{111488.899484, 228195.710849, 43520.000763};{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{105720.900002, 228580.692807, 43420.000763};{105720.900024, 227595.710714, 43420.000763}
5eaa3956-1724-44fa-88ef-0f1216851ab0;98c38dfb-213c-4ee4-b479-714d6a4ffb6e;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1181.98;1200;352;1181.98;80;200;200;200;210;5808;2836.97;{105680.899527, 226925.700713, 43520.000763}|{111488.899527, 226925.700849, 43520.000763};{105584.898649, 225743.72414, 43520.000763}|{105584.900316, 228580.690057, 43520.000763};{105720.899007, 226925.700714, 43420.000763};{105720.899034, 225743.723975, 43420.000763}
4a9d1bd9-ebe2-4441-b1ed-ec1f7e1241c0;9d5c7bb4-10c6-453c-9281-f21bae558b72;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5808;5808;1200;644.49;-25.52;-25.52;200;200;200;200;5808;5808;{105680.899484, 228195.710713, 43520.000763}|{111488.899484, 228195.710849, 43520.000763};{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{105680.899272, 227582.951958, 43420.000763};{111488.900263, 227582.952091, 43420.000763}
5eaa3956-1724-44fa-88ef-0f1216851ab0;9d5c7bb4-10c6-453c-9281-f21bae558b72;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5808;5808;1200;644.49;0;0;200;200;200;200;5808;5808;{105680.899527, 226925.700713, 43520.000763}|{111488.899527, 226925.700849, 43520.000763};{105680.899513, 227525.700713, 43520.000763}|{111488.899513, 227525.700849, 43520.000763};{105680.898609, 226925.700713, 43420.000763};{111488.899708, 226925.700847, 43420.000763}
4a9d1bd9-ebe2-4441-b1ed-ec1f7e1241c0;ab9943d6-c563-47ca-bcd4-6d46677fa907;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1200;1200;200;200;200;200;5808;5984.01;{105680.899484, 228195.710713, 43520.000763}|{111488.899484, 228195.710849, 43520.000763};{99504.896788, 228195.711088, 43520.000763}|{105488.896788, 228195.711228, 43520.000763};{105584.899928, 228795.711228, 43420.000763};{105584.899955, 227595.710711, 43420.000763}
1ea880f1-0b27-434b-88a1-bdb11c570fbd;5c571fec-a582-4daa-96ac-81c41e5db058;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5020.94;5020.94;713;1200;-20;-20;200;200;200;200;5020.94;5020.94;{97431.893604, 230769.699002, 43520.000763}|{97431.893723, 225748.759002, 43520.000763};{98764.893604, 230769.698971, 43520.000763}|{98764.893723, 225748.758971, 43520.000763};{98154.893605, 230769.700432, 43420.000763};{98154.893726, 225748.758955, 43420.000763}
1ea880f1-0b27-434b-88a1-bdb11c570fbd;483dc9c8-dd9c-4f4f-958e-0c846f92a140;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5020.94;5020.94;713;727;-20;-20;200;200;200;200;5020.94;5020.94;{97431.893604, 230769.699002, 43520.000763}|{97431.893723, 225748.759002, 43520.000763};{96684.893605, 230769.698985, 43520.000763}|{96684.893723, 225748.758985, 43520.000763};{97421.893605, 230769.700734, 43420.000763};{97421.893726, 225748.758967, 43420.000763}
1ea880f1-0b27-434b-88a1-bdb11c570fbd;396c7a47-aa8c-4f1b-b2bb-1cbe591e5c27;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;713;713;352;713;80;200;200;200;210;5020.94;2634.99;{97431.893604, 230769.699002, 43520.000763}|{97431.893723, 225748.759002, 43520.000763};{96669.895598, 230865.700793, 43520.000763}|{99584.898627, 230865.699346, 43520.000763};{98144.893607, 230729.700212, 43420.000763};{97431.893605, 230729.700195, 43420.000763}
1ea880f1-0b27-434b-88a1-bdb11c570fbd;6868bf2f-6525-459b-8022-5120c0363897;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;713;713;713;713;200;200;200;200;5020.94;5807.99;{97431.893604, 230769.699002, 43520.000763}|{97431.893723, 225748.759002, 43520.000763};{97431.893457, 236769.682481, 43520.000763}|{97431.893593, 230961.702481, 43520.000763};{98144.893604, 230865.700246, 43420.000763};{97431.893592, 230865.700229, 43420.000763}
5c571fec-a582-4daa-96ac-81c41e5db058;ab9943d6-c563-47ca-bcd4-6d46677fa907;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;90;1200;-140;1200;1200;-140;1200;200;200;200;200;5020.94;5984.01;{98764.893604, 230769.698971, 43520.000763}|{98764.893723, 225748.758971, 43520.000763};{99504.896788, 228195.711088, 43520.000763}|{105488.896788, 228195.711228, 43520.000763};{99434.893473, 228795.711086, 43420.000763};{99434.8935, 227595.711086, 43420.000763}
396c7a47-aa8c-4f1b-b2bb-1cbe591e5c27;483dc9c8-dd9c-4f4f-958e-0c846f92a140;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;496.99;80;352;727;80;496.99;200;200;210;200;2634.99;5020.94;{96669.895598, 230865.700793, 43520.000763}|{99584.898627, 230865.699346, 43520.000763};{96684.893605, 230769.698985, 43520.000763}|{96684.893723, 225748.758985, 43520.000763};{97411.893607, 230729.700545, 43420.00077};{96914.905379, 230729.700533, 43420.00077}
483dc9c8-dd9c-4f4f-958e-0c846f92a140;698fa9d6-57fa-406c-819f-8a27ed4040be;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;727;727;727;727;200;200;200;200;5020.94;5807.99;{96684.893605, 230769.698985, 43520.000763}|{96684.893723, 225748.758985, 43520.000763};{96684.893457, 236769.682464, 43520.000763}|{96684.893593, 230961.702464, 43520.000763};{97411.893604, 230865.700579, 43420.000763};{96684.893593, 230865.700562, 43420.000763}
5c571fec-a582-4daa-96ac-81c41e5db058;b651d24f-af4c-4f0e-89b8-adbba02df29d;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;90;1176.94;-140;1200;1200;-140;1176.94;200;200;200;200;5020.94;5984.01;{98764.893604, 230769.698971, 43520.000763}|{98764.893723, 225748.758971, 43520.000763};{99504.89683, 226925.701088, 43520.000763}|{105488.89683, 226925.701228, 43520.000763};{99434.893494, 226925.701086, 43420.000763};{99434.893522, 225748.758986, 43420.000763}
396c7a47-aa8c-4f1b-b2bb-1cbe591e5c27;5c571fec-a582-4daa-96ac-81c41e5db058;HQ200*6-15*100-10*352;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;1200;80;352;1200;80;1200;200;200;210;200;2634.99;5020.94;{96669.895598, 230865.700793, 43520.000763}|{99584.898627, 230865.699346, 43520.000763};{98764.893604, 230769.698971, 43520.000763}|{98764.893723, 225748.758971, 43520.000763};{99364.893605, 230729.699733, 43420.00077};{98164.893605, 230729.699704, 43420.00077}
