GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG
75233d69-9620-4876-8ad5-010791faf90b;e711ffe8-7d1c-4e1d-b00d-55828399a90c;3580*250;3580*250;C45/55;C45/55;1;1;90;250.02;-19.99;250;250;-20;250;3580;3580;3580;3580;3000;4780.36;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{60050.006958, 26999.923828, 26650.002014}|{54999.986958, 26999.927641, 26650.002014};{59790.005564, 26874.92441, 26650.002014};{59790.005564, 26874.92441, 30230.002014};{59924.999328, 25499.923301, 28440.002014};{57389.825645, 26874.925777, 28440.002014}
75233d69-9620-4876-8ad5-010791faf90b;7b8f78a4-7695-4438-a0d4-91735a61e513;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;600.01;80.01;250;600.01;80.01;600.01;265;265;3580;265;3000;6680.9;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{66580.945503, 26399.987976, 30230.000374}|{59950.015503, 26399.914775, 30230.000374};{60010.009549, 26399.915439, 30097.500374};{60010.002926, 26999.925439, 30097.500374};{59924.999328, 25499.923301, 28440.002014};{63310.449954, 26699.956873, 30097.500374}
75233d69-9620-4876-8ad5-010791faf90b;e69edcb2-ebe5-4518-9c50-888049f34ad6;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1200.11;80.03;250;1200;80.02;1200;265;265;3580;265;3000;6680.91;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{66580.942127, 25799.987976, 30230.000374}|{59950.022127, 25799.914775, 30230.000374};{60010.008284, 25199.915439, 30097.500374};{60009.995037, 26399.915439, 30097.500374};{59924.999328, 25499.923301, 28440.002014};{63310.446375, 25799.951873, 30097.500374}
75233d69-9620-4876-8ad5-010791faf90b;7e27f767-5dcd-455c-8a5a-7704d21f757d;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;-39.97;250.05;250;1200;250;-40;265;265;3580;265;3000;8400.92;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{66580.971814, 27639.997976, 30230.000374}|{58229.981815, 27639.905787, 30230.000374};{59925.007059, 27019.922668, 29965.000374};{59925.007059, 27019.922668, 30230.000374};{59924.999328, 25499.923301, 28440.002014};{62450.44433, 27639.952379, 30097.500374}
13feee5e-7c19-4a79-9761-f4d9d0b6a653;75233d69-9620-4876-8ad5-010791faf90b;3580*250;3580*250;C50/60;C45/55;1;1;0;3000;3000;250;250;250;250;-20;-20;3580;3580;3000;3000;{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{59924.991699, 23999.922138, 26640.002014};{59925.006957, 26999.924464, 26640.002014};{59924.999328, 25499.923301, 24840.002014};{59924.999328, 25499.923301, 28440.002014}
c81836e7-01f6-42ed-acdb-55fc2e344cca;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C45/55;C45/55;1;1;90;-19.62;250.27;250.03;250.11;250.03;-19.89;3580;3580;3580;3580;4780.47;5550.04;{54729.506249, 23999.901397, 26650.000793}|{60049.996249, 23999.92383, 26650.000793};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54989.578176, 24124.90266, 26650.002014};{54989.578176, 24124.90266, 30230.000793};{57389.754779, 24124.91322, 28440.000793};{54854.692406, 26774.914136, 28440.002014}
0b6defb4-b30e-4de6-84b6-e95fb1cc84da;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;UPB380(380X1200);3580*250;C45/55;C45/55;80;1;90;250.32;-120.93;1200;250.11;-121.37;250.11;380;380;380;3580;14480.9;5550.04;{52189.988739, 23278.545994, 30230.000379}|{66670.888202, 23278.421675, 30230.000379};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54854.560682, 23939.213615, 29850.000379};{54854.560682, 23939.213615, 30230.000379};{59430.441073, 23278.483835, 30040.000379};{54854.692406, 26774.914136, 28440.002014}
d5383a3c-8a66-4e1d-862e-3ec4331215f8;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C45/55;C45/55;1;1;90;-19.89;250;250;250.11;250;-19.89;3580;3580;3580;3580;3060.23;5550.04;{58329.990478, 29549.92688, 26650.002014}|{54999.990478, 29549.92688, 26650.002014};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54989.823634, 29424.92688, 26650.002014};{54989.823634, 29424.92688, 30230.002014};{56529.877267, 29424.92688, 28440.002014};{54854.692406, 26774.914136, 28440.002014}
e711ffe8-7d1c-4e1d-b00d-55828399a90c;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C45/55;C45/55;1;1;90;-19.77;250.22;250;250.11;250;-19.89;3580;3580;3580;3580;4780.36;5550.04;{60050.006958, 26999.923828, 26650.002014}|{54999.986958, 26999.927641, 26650.002014};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54989.705049, 26874.927589, 26650.002014};{54989.705049, 26874.927589, 30230.002014};{57389.825645, 26874.925777, 28440.002014};{54854.692406, 26774.914136, 28440.002014}
e9c0ab4a-3648-43ef-8b64-81ea9664b77b;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C45/55;C45/55;1;1;0;-19.99;-19.99;250;250.11;250;250;3580;3580;3580;3580;5110;5550.04;{54730.014893, 34949.902741, 26650.002014}|{54729.764985, 29569.92688, 26650.002014};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54854.764518, 29559.92688, 26650.002014};{54854.764518, 29559.92688, 30230.002014};{54854.883667, 32124.921836, 28440.002014};{54854.692406, 26774.914136, 28440.002014}
7ffa21ab-cf3a-4acb-8e48-2a43a5c609a3;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C50/60;C45/55;1;1;0;5550.04;5550.04;250.11;250.11;250.11;250.11;-20;-20;3580;3580;5550.04;5550.04;{54729.764056, 29549.92688, 23050.002014}|{54729.506249, 23999.902752, 23050.002014};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54854.821311, 29549.932684, 26640.002014};{54854.563501, 23999.895588, 26640.002014};{54854.692406, 26774.914136, 24840.002014};{54854.692406, 26774.914136, 28440.002014}
13feee5e-7c19-4a79-9761-f4d9d0b6a653;dd556210-94f3-4855-a1f8-87855d021300;3580*250;UPB265(265X1200);C50/60;C45/55;1;12;90;570.01;80.01;250;610.01;80.01;570.01;-20;-20;3580;265;3000;6630.9;{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{66580.94468, 27039.998357, 23030.000374}|{59950.004681, 27039.925156, 23030.000374};{60009.998656, 26429.913561, 23040.001194};{60010.001555, 26999.924032, 23040.001194};{59924.999328, 25499.923301, 24840.002014};{63285.450065, 26734.956977, 22897.500374}
13feee5e-7c19-4a79-9761-f4d9d0b6a653;74d0eb54-45e7-4d36-9a79-4cda5d636957;3580*250;UPB265(265X1200);C50/60;C45/55;1;12;90;880.11;80.02;250;880;80.01;880;-20;-20;3580;265;3000;6630.91;{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{66580.931856, 26389.988357, 23030.000374}|{59950.011856, 26389.915156, 23030.000374};{60010.00728, 25509.915818, 23040.001194};{60009.997566, 26389.91582, 23040.001194};{59924.999328, 25499.923301, 24840.002014};{63285.447154, 25949.951977, 22897.500374}
0c01e2f2-a87b-4c8b-bc29-fb8e5c2ebe38;13feee5e-7c19-4a79-9761-f4d9d0b6a653;3580*250;3580*250;C50/60;C50/60;1;1;90;-20;250.02;250.03;250;250.02;-20;3580;3580;3580;3580;4780.47;3000;{54729.506249, 23999.901397, 23050.000793}|{60049.996249, 23999.92383, 23050.000793};{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{59789.990707, 24124.931397, 23050.002014};{59789.990707, 24124.931397, 26630.000793};{57389.754779, 24124.91322, 24840.000793};{59924.999328, 25499.923301, 24840.002014}
13feee5e-7c19-4a79-9761-f4d9d0b6a653;be0ab5ac-33ba-4e7b-be9b-05442ba20a24;3580*250;3580*250;C50/60;C50/60;1;1;90;250.02;-19.99;250;250;-20;250;3580;3580;3580;3580;3000;4780.36;{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{60050.006958, 26999.923828, 23050.002014}|{54999.986958, 26999.927641, 23050.002014};{59790.005564, 26874.92441, 23050.002014};{59790.005564, 26874.92441, 26630.002014};{59924.999328, 25499.923301, 24840.002014};{57389.825645, 26874.925777, 24840.002014}
7ffa21ab-cf3a-4acb-8e48-2a43a5c609a3;becacb57-f897-4ace-b90d-2d92792b50c9;3580*250;3580*250;C50/60;C50/60;1;1;0;-19.99;-19.99;250.11;250;250;250;3580;3580;3580;3580;5550.04;5110;{54729.764056, 29549.92688, 23050.002014}|{54729.506249, 23999.902752, 23050.002014};{54730.014893, 34949.902741, 23050.002014}|{54729.764985, 29569.92688, 23050.002014};{54854.764518, 29559.92688, 23050.002014};{54854.764518, 29559.92688, 26630.002014};{54854.692406, 26774.914136, 24840.002014};{54854.883667, 32124.921836, 24840.002014}
0c01e2f2-a87b-4c8b-bc29-fb8e5c2ebe38;7ffa21ab-cf3a-4acb-8e48-2a43a5c609a3;3580*250;3580*250;C50/60;C50/60;1;1;90;-19.62;250.27;250.03;250.11;250.03;-19.89;3580;3580;3580;3580;4780.47;5550.04;{54729.506249, 23999.901397, 23050.000793}|{60049.996249, 23999.92383, 23050.000793};{54729.764056, 29549.92688, 23050.002014}|{54729.506249, 23999.902752, 23050.002014};{54989.578176, 24124.903101, 23050.002014};{54989.578176, 24124.903101, 26630.000793};{57389.754779, 24124.91322, 24840.000793};{54854.692406, 26774.914136, 24840.002014}
7ffa21ab-cf3a-4acb-8e48-2a43a5c609a3;e487f9b0-7193-481f-8ed4-cd1780bc008f;3580*250;3580*250;C50/60;C50/60;1;1;90;250;-19.89;250.11;250;-19.89;250;3580;3580;3580;3580;5550.04;3060.23;{54729.764056, 29549.92688, 23050.002014}|{54729.506249, 23999.902752, 23050.002014};{58329.990478, 29549.92688, 23050.002014}|{54999.990478, 29549.92688, 23050.002014};{54989.823634, 29424.92688, 23050.002014};{54989.823634, 29424.92688, 26630.002014};{54854.692406, 26774.914136, 24840.002014};{56529.877267, 29424.92688, 24840.002014}
7ffa21ab-cf3a-4acb-8e48-2a43a5c609a3;be0ab5ac-33ba-4e7b-be9b-05442ba20a24;3580*250;3580*250;C50/60;C50/60;1;1;90;250.22;-19.77;250.11;250;-19.89;250;3580;3580;3580;3580;5550.04;4780.36;{54729.764056, 29549.92688, 23050.002014}|{54729.506249, 23999.902752, 23050.002014};{60050.006958, 26999.923828, 23050.002014}|{54999.986958, 26999.927641, 23050.002014};{54989.705049, 26874.927589, 23050.002014};{54989.705049, 26874.927589, 26630.002014};{54854.692406, 26774.914136, 24840.002014};{57389.825645, 26874.925777, 24840.002014}
07028093-ea86-4fa8-9151-b09818f54981;699485f2-109f-4ee3-b615-58e687ebbe2a;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{47622.671694, 10529.115602, 26650.000874}|{47622.724808, 25089.875602, 26650.000874};{48822.671694, 10529.111224, 26650.000874}|{48822.724808, 25089.871224, 26650.000874};{48222.671622, 10509.229435, 26450.000874};{48222.724889, 25110.995617, 26450.000874};{47622.698255, 17810.112526, 26450.000874};{48822.698255, 17810.112506, 26450.000874}
07028093-ea86-4fa8-9151-b09818f54981;428aa70f-ce46-48f6-bf6a-0380c5b32e0b;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{47622.671694, 10529.115602, 26650.000874}|{47622.724808, 25089.875602, 26650.000874};{46422.671694, 10529.129979, 26650.000874}|{46422.724808, 25089.889979, 26650.000874};{47022.671622, 10509.229435, 26450.000874};{47022.724889, 25110.995655, 26450.000874};{47622.698255, 17810.112526, 26450.000874};{46422.698255, 17810.112545, 26450.000874}
62db30de-fdfd-43f6-b8e6-e45612f2adde;699485f2-109f-4ee3-b615-58e687ebbe2a;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{50022.671694, 10529.106847, 26650.000874}|{50022.724808, 25089.866847, 26650.000874};{48822.671694, 10529.111224, 26650.000874}|{48822.724808, 25089.871224, 26650.000874};{49422.671622, 10509.229435, 26450.000874};{49422.724889, 25110.995578, 26450.000874};{50022.698255, 17810.112487, 26450.000874};{48822.698255, 17810.112506, 26450.000874}
5d5fa7c1-d295-44c6-b452-d4bd68a94266;62db30de-fdfd-43f6-b8e6-e45612f2adde;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{51222.671694, 10529.10247, 26650.000874}|{51222.724808, 25089.85247, 26650.000874};{50022.671694, 10529.106847, 26650.000874}|{50022.724808, 25089.866847, 26650.000874};{50622.671622, 10509.229435, 26450.000874};{50622.724889, 25110.99554, 26450.000874};{51222.698255, 17810.112468, 26450.000874};{50022.698255, 17810.112487, 26450.000874}
2716d3fb-a19b-4002-b654-49394d6f2c61;609b4ada-d8fc-4155-8a68-d2bbe451f091;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{50119.872314, 25085.425697, 23030.000379}|{50119.872314, 10709.205697, 23030.000379};{51319.872314, 25085.425697, 23030.000379}|{51319.872314, 10709.205697, 23030.000379};{50719.872314, 25110.995575, 22840.000379};{50719.872314, 10509.229435, 22840.000379};{50119.872314, 17810.112505, 22840.000379};{51319.872314, 17810.112486, 22840.000379}
2716d3fb-a19b-4002-b654-49394d6f2c61;5256dc78-e220-4eec-a1ca-d42228f6c60a;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{50119.872314, 25085.425697, 23030.000379}|{50119.872314, 10709.205697, 23030.000379};{48919.872314, 25085.425697, 23030.000379}|{48919.872314, 10709.205697, 23030.000379};{49519.872314, 25110.995614, 22840.000379};{49519.872314, 10509.229435, 22840.000379};{50119.872314, 17810.112505, 22840.000379};{48919.872314, 17810.112524, 22840.000379}
5256dc78-e220-4eec-a1ca-d42228f6c60a;ee7c3ab1-0449-4ad7-a9ac-882d61716204;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{48919.872314, 25085.425697, 23030.000379}|{48919.872314, 10709.205697, 23030.000379};{47719.872314, 25085.425697, 23030.000379}|{47719.872314, 10709.205697, 23030.000379};{48319.872314, 25110.995652, 22840.000379};{48319.872314, 10509.229435, 22840.000379};{48919.872314, 17810.112524, 22840.000379};{47719.872314, 17810.112543, 22840.000379}
133a35b1-1109-4e1b-b203-119fca1954f0;ee7c3ab1-0449-4ad7-a9ac-882d61716204;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{46519.872314, 25085.425697, 23030.000379}|{46519.872314, 10709.205697, 23030.000379};{47719.872314, 25085.425697, 23030.000379}|{47719.872314, 10709.205697, 23030.000379};{47119.872314, 25110.995652, 22840.000379};{47119.872314, 10509.229435, 22840.000379};{46519.872314, 17810.112486, 22840.000379};{47719.872314, 17810.112543, 22840.000379}
7a24cd21-ed23-4e35-94ee-9cdf10dbd58a;c0c649b0-0d1d-415b-9e11-6e11c4c34a58;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{40422.671694, 10529.151865, 26650.000874}|{40422.724808, 25089.921865, 26650.000874};{41622.671694, 10529.147488, 26650.000874}|{41622.724808, 25089.917488, 26650.000874};{41022.671622, 10509.229435, 26450.000874};{41022.724889, 25110.995694, 26450.000874};{40422.698255, 17810.112564, 26450.000874};{41622.698255, 17810.112545, 26450.000874}
c0c649b0-0d1d-415b-9e11-6e11c4c34a58;f935bc68-6c91-45c9-b132-d15ea38c9fa1;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{41622.671694, 10529.147488, 26650.000874}|{41622.724808, 25089.917488, 26650.000874};{42822.671694, 10529.143111, 26650.000874}|{42822.724808, 25089.913111, 26650.000874};{42222.671622, 10509.229435, 26450.000874};{42222.724889, 25110.995655, 26450.000874};{41622.698255, 17810.112545, 26450.000874};{42822.698255, 17810.112526, 26450.000874}
1bb33aa9-8297-49d1-b6d4-9df80acb6460;f935bc68-6c91-45c9-b132-d15ea38c9fa1;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{44022.671694, 10529.138734, 26650.000874}|{44022.724808, 25089.898733, 26650.000874};{42822.671694, 10529.143111, 26650.000874}|{42822.724808, 25089.913111, 26650.000874};{43422.671622, 10509.229435, 26450.000874};{43422.724889, 25110.995617, 26450.000874};{44022.698255, 17810.112506, 26450.000874};{42822.698255, 17810.112526, 26450.000874}
1bb33aa9-8297-49d1-b6d4-9df80acb6460;78b6c0b1-7df5-4f62-8863-f4b49ba4125b;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{44022.671694, 10529.138734, 26650.000874}|{44022.724808, 25089.898733, 26650.000874};{45222.671694, 10529.134356, 26650.000874}|{45222.724808, 25089.894356, 26650.000874};{44622.671622, 10509.229435, 26450.000874};{44622.724889, 25110.995578, 26450.000874};{44022.698255, 17810.112506, 26450.000874};{45222.698255, 17810.112487, 26450.000874}
428aa70f-ce46-48f6-bf6a-0380c5b32e0b;78b6c0b1-7df5-4f62-8863-f4b49ba4125b;UPB400(400X1200);UPB400(400X1200);C45/55;C45/55;16;16;0;14601.77;14601.77;1200;1200;0;0;400;400;400;400;14601.77;14601.77;{46422.671694, 10529.129979, 26650.000874}|{46422.724808, 25089.889979, 26650.000874};{45222.671694, 10529.134356, 26650.000874}|{45222.724808, 25089.894356, 26650.000874};{45822.671622, 10509.229435, 26450.000874};{45822.724889, 25110.99554, 26450.000874};{46422.698255, 17810.112545, 26450.000874};{45222.698255, 17810.112487, 26450.000874}
133a35b1-1109-4e1b-b203-119fca1954f0;4c2b55f0-a7a9-45df-bece-6b145d601d86;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1014.87;-20;-20;380;380;380;380;14601.77;14601.77;{46519.872314, 25085.425697, 23030.000379}|{46519.872314, 10709.205697, 23030.000379};{44885.002314, 25085.425697, 23030.000379}|{44885.002314, 10709.205697, 23030.000379};{45909.872314, 25110.99557, 22840.000379};{45909.872314, 10509.229435, 22840.000379};{46519.872314, 17810.112486, 22840.000379};{45392.437314, 17810.112502, 22840.000379}
4c2b55f0-a7a9-45df-bece-6b145d601d86;9d5ee154-d3f7-4c8f-85f3-e764c4be73cd;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1014.87;1075;-20;-20;380;380;380;380;14601.77;14601.77;{44885.002314, 25085.425697, 23030.000379}|{44885.002314, 10709.205697, 23030.000379};{43790.002314, 25085.425697, 23030.000379}|{43790.002314, 10709.205697, 23030.000379};{44875.002314, 25110.995605, 22840.000379};{44875.002314, 10509.229435, 22840.000379};{45392.437314, 17810.112502, 22840.000379};{44327.502314, 17810.11252, 22840.000379}
9d5ee154-d3f7-4c8f-85f3-e764c4be73cd;e6a27fb6-a9b4-4121-aa66-4c4bd053466c;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1075;1200;0;0;380;380;380;380;14601.77;14601.77;{43790.002314, 25085.425697, 23030.000379}|{43790.002314, 10709.205697, 23030.000379};{43190.002314, 25085.425697, 23030.000379}|{43190.002314, 10709.205697, 23030.000379};{43790.002314, 25110.995643, 22840.000379};{43790.002314, 10509.229435, 22840.000379};{44327.502314, 17810.11252, 22840.000379};{43190.002314, 17810.112539, 22840.000379}
9143a922-2935-4d4b-ae51-2ec72f30e52e;e6a27fb6-a9b4-4121-aa66-4c4bd053466c;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{41990.002314, 25085.425697, 23030.000379}|{41990.002314, 10709.205697, 23030.000379};{43190.002314, 25085.425697, 23030.000379}|{43190.002314, 10709.205697, 23030.000379};{42590.002314, 25110.995643, 22840.000379};{42590.002314, 10509.229435, 22840.000379};{41990.002314, 17810.112481, 22840.000379};{43190.002314, 17810.112539, 22840.000379}
6b94102a-0c91-4a0a-a7dc-f5b64501d4e9;9143a922-2935-4d4b-ae51-2ec72f30e52e;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14601.77;14601.77;1200;1200;0;0;380;380;380;380;14601.77;14601.77;{40790.002314, 25085.425697, 23030.000379}|{40790.002314, 10709.205697, 23030.000379};{41990.002314, 25085.425697, 23030.000379}|{41990.002314, 10709.205697, 23030.000379};{41390.002314, 25110.995567, 22840.000379};{41390.002314, 10509.229435, 22840.000379};{40790.002314, 17810.112501, 22840.000379};{41990.002314, 17810.112481, 22840.000379}
60d81880-ef6d-42a5-83ef-459fcb92e23f;8b155355-35c6-453c-950e-01ffe2c30009;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;6638.39;6638.39;1200;1200;0;0;380;380;380;380;6638.39;14480.9;{59984.977467, 18478.484958, 30230.000379}|{66670.787143, 18478.421676, 30230.000379};{52189.987416, 17278.545994, 30230.000379}|{66670.766878, 17278.421676, 30230.000379};{60032.488154, 17878.484552, 30040.000379};{66670.879983, 17878.42172, 30040.000379};{63351.689748, 18478.453092, 30040.000379};{59430.435222, 17278.483835, 30040.000379}
60d81880-ef6d-42a5-83ef-459fcb92e23f;d6ddd43d-83b4-44c4-91f8-02217c05a36e;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;6638.38;6638.38;1200;1200;0.01;0.01;380;380;380;380;6638.39;14480.9;{59984.977467, 18478.484958, 30230.000379}|{66670.787143, 18478.421676, 30230.000379};{52189.987945, 19678.545994, 30230.000379}|{66670.817408, 19678.421676, 30230.000379};{60032.499424, 19078.481631, 30040.000379};{66670.882089, 19078.424641, 30040.000379};{63351.689748, 18478.453092, 30040.000379};{59430.437593, 19678.483835, 30040.000379}
